Date,Total Profit,Value
2003-10-06,"(-364808.3734, ['HOLD', 'HOLD', nan, nan, nan, 'BUY', nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'HOLD', 'HOLD', 'BUY', 'BUY', nan, nan], ['BON', 'BOZ', 'CLZ', 'CTN', 'CTZ', 'LHZ', 'SMN', 'SMZ', 'SN', 'SX'])",-364808.3734
2003-10-07,"(-240739.74839999998, ['HOLD', 'HOLD', nan, nan, nan, 'BUY', nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'HOLD', 'HOLD', 'BUY', 'BUY', nan, nan], ['BON', 'BOZ', 'CLZ', 'CTN', 'CTZ', 'LHZ', 'SMN', 'SMZ', 'SN', 'SX'])",-240739.74839999998
2003-10-08,"(-223476.41340000002, ['HOLD', 'HOLD', nan, nan, nan, 'HOLD', nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, 'HOLD', 'HOLD', 'BUY', 'BUY', nan, nan], ['BON', 'BOZ', 'CLZ', 'CTN', 'CTZ', 'LHZ', 'SMN', 'SMZ', 'SN', 'SX'])",-223476.41340000002
2003-10-09,"(46553.58659999998, ['HOLD', 'HOLD', nan, nan, nan, 'HOLD', nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', 'HOLD', 'HOLD', nan, nan], ['BON', 'BOZ', 'CLZ', 'CTN', 'CTZ', 'SMN', 'SMZ', 'SN', 'SX'])",46553.58659999998
2003-10-10,"(509316.9666000001, ['HOLD', 'HOLD', nan, nan, nan, 'SELL', nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', 'HOLD', 'HOLD', nan, nan], ['BON', 'BOZ', 'CLZ', 'CTN', 'CTZ', 'SMN', 'SMZ', 'SN', 'SX'])",509316.9666000001
2003-10-13,"(838116.9666000002, ['HOLD', 'HOLD', nan, nan, nan, nan, nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', 'HOLD', 'HOLD', nan, nan], ['BON', 'BOZ', 'CTN', 'CTZ', 'SMN', 'SMZ', 'SN', 'SX'])",838116.9666000002
2003-10-14,"(1207456.7166000002, ['HOLD', 'HOLD', nan, nan, nan, nan, nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', 'HOLD', 'SELL', nan, nan], ['BON', 'BOZ', 'CTN', 'CTZ', 'SMN', 'SMZ', 'SN', 'SX'])",1207456.7166000002
2003-10-15,"(1078863.7416, ['HOLD', 'HOLD', nan, nan, nan, nan, nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', 'HOLD', 'SELL', nan, nan, nan], ['BON', 'BOZ', 'CTN', 'CTZ', 'SMN', 'SMZ', 'SN'])",1078863.7416
2003-10-16,"(1075828.2416, ['HOLD', 'HOLD', nan, nan, nan, nan, nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'BUY', nan, nan], ['BON', 'BOZ', 'CTN', 'CTZ', 'SMZ', 'SX'])",1075828.2416
2003-10-17,"(1073077.4416, ['HOLD', 'HOLD', nan, nan, nan, 'BUY', nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'BUY', nan, nan], ['BON', 'BOZ', 'CLZ', 'CTN', 'CTZ', 'SMZ', 'SX'])",1073077.4416
2003-10-20,"(1105470.7166000002, ['HOLD', 'HOLD', nan, nan, nan, 'SELL', nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'BUY', 'BUY', nan, nan], ['BON', 'BOZ', 'CLZ', 'CTN', 'CTZ', 'SMZ', 'SN', 'SX'])",1105470.7166000002
2003-10-21,"(1080765.7916, ['HOLD', 'HOLD', nan, nan, nan, nan, nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'HOLD', 'BUY', 'HOLD', nan, nan], ['BON', 'BOZ', 'CTN', 'CTZ', 'SMN', 'SMZ', 'SN', 'SX'])",1080765.7916
2003-10-22,"(1534421.4066, ['SELL', 'HOLD', nan, nan, nan, nan, nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'HOLD', 'BUY', 'HOLD', nan, nan], ['BON', 'BOZ', 'CTN', 'CTZ', 'SMN', 'SMZ', 'SN', 'SX'])",1534421.4066
2003-10-23,"(1940249.9716, [nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', 'HOLD', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'HOLD', 'HOLD', 'HOLD', nan, nan], ['BOZ', 'CTN', 'CTZ', 'GCZ', 'SMN', 'SMZ', 'SN', 'SX'])",1940249.9716
2003-10-24,"(2017904.7271, ['BUY', 'HOLD', nan, nan, nan, nan, nan, 'HOLD', 'SELL', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, 'BUY', 'HOLD', 'SELL', 'HOLD', 'HOLD', nan, nan], ['BON', 'BOZ', 'CTN', 'CTZ', 'GCZ', 'LHZ', 'SIZ', 'SMN', 'SMZ', 'SN', 'SX'])",2017904.7271
2003-10-27,"(2040644.3976, ['SELL', 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', 'HOLD', nan, 'HOLD', 'HOLD', nan, nan], ['BON', 'BOZ', 'CTN', 'GCZ', 'LHZ', 'SIZ', 'SMN', 'SN', 'SX'])",2040644.3976
2003-10-28,"(2754987.4801, [nan, 'SELL', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', 'SELL', 'BUY', 'HOLD', 'HOLD', nan, nan], ['BOZ', 'CTN', 'GCZ', 'LHZ', 'SIZ', 'SMN', 'SMZ', 'SN', 'SX'])",2754987.4801
2003-10-29,"(4316472.5301, ['BUY', 'BUY', nan, nan, nan, nan, nan, 'HOLD', 'BUY', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, 'SELL', 'SELL', 'SELL', nan, nan], ['BON', 'BOZ', 'CTN', 'CTZ', 'GCZ', 'LHZ', 'SIZ', 'SMZ', 'SN', 'SX'])",4316472.5301
2003-10-30,"(4311685.0106, ['BUY', 'BUY', nan, nan, nan, nan, nan, 'HOLD', 'BUY', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan], ['BON', 'BOZ', 'CTN', 'CTZ', 'GCZ', 'LHZ', 'SIZ'])",4311685.0106
2003-10-31,"(4319163.4106, ['BUY', 'SELL', nan, nan, nan, nan, nan, 'SELL', 'BUY', 'BUY', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan], ['BON', 'BOZ', 'CTN', 'CTZ', 'CZ', 'GCZ', 'LHZ', 'SIZ'])",4319163.4106
2003-11-03,"(4313747.4781, ['SELL', nan, nan, nan, nan, nan, 'BUY', nan, 'SELL', 'BUY', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'SELL', nan, 'BUY', nan, 'BUY', nan, nan], ['BON', 'CN', 'CTZ', 'CZ', 'GCZ', 'LHZ', 'SIZ', 'SMZ', 'SX'])",4313747.4781
2003-11-04,"(4320780.404399999, [nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, 'BUY', nan, 'SELL', nan, nan, nan, 'BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, 'BUY', nan, nan], ['CN', 'CZ', 'GCZ', 'KWN', 'LHZ', 'SMZ', 'SX'])",4320780.404399999
2003-11-05,"(4188684.8130999994, [nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, 'SELL', nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', 'BUY', 'BUY', nan, nan], ['CN', 'CZ', 'KWN', 'LHZ', 'SMZ', 'SN', 'SX'])",4188684.8130999994
2003-11-06,"(4283362.9706, [nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, 'BUY', 'BUY', nan, nan, nan, 'BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', 'BUY', 'HOLD', nan, nan], ['CTN', 'DXZ', 'GCZ', 'KWN', 'LHZ', 'SMZ', 'SN', 'SX'])",4283362.9706
2003-11-07,"(4062904.9206, [nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, 'BUY', 'SELL', nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'SELL', 'BUY', 'HOLD', nan, nan], ['CTN', 'DXZ', 'GCZ', 'KWN', 'LHZ', 'SMZ', 'SN', 'SX'])",4062904.9206
2003-11-10,"(3659287.9406, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'BUY', 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, 'BUY', nan, 'SELL', 'SELL', nan, nan], ['CLZ', 'DXZ', 'GCZ', 'KWN', 'LHZ', 'SMN', 'SN', 'SX'])",3659287.9406
2003-11-11,"(3659622.2456, ['BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'HOLD', 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan], ['BON', 'CLZ', 'DXZ', 'GCZ', 'KWN', 'SMN'])",3659622.2456
2003-11-12,"(3658438.6355999997, ['BUY', 'BUY', nan, nan, nan, 'BUY', nan, nan, nan, nan, 'HOLD', 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'BUY', 'BUY', nan, nan, nan], ['BON', 'BOZ', 'CLZ', 'DXZ', 'GCZ', 'KWN', 'SMN', 'SMZ', 'SN'])",3658438.6355999997
2003-11-13,"(3666633.0086, ['BUY', 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'SELL', 'HOLD', nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'BUY', 'BUY', 'BUY', 'BUY', nan, nan, 'BUY'], ['BON', 'BOZ', 'CLZ', 'DXZ', 'GCZ', 'KWN', 'SIZ', 'SMN', 'SMZ', 'SN', 'WZ'])",3666633.0086
2003-11-14,"(3709929.1651000003, ['HOLD', 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'SELL', nan, nan, 'BUY', 'BUY', 'BUY', 'BUY', nan, nan, 'BUY'], ['BON', 'BOZ', 'CLZ', 'GCZ', 'KWN', 'LHZ', 'SIZ', 'SMN', 'SMZ', 'SN', 'WZ'])",3709929.1651000003
2003-11-17,"(3815987.4601, ['HOLD', 'HOLD', nan, nan, nan, 'HOLD', nan, 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', 'HOLD', 'SELL', 'HOLD', nan, nan, 'BUY'], ['BON', 'BOZ', 'CLZ', 'CTN', 'GCZ', 'KWN', 'LHZ', 'SIZ', 'SMN', 'SMZ', 'SN', 'WZ'])",3815987.4601
2003-11-18,"(3688335.3351, ['HOLD', 'HOLD', nan, nan, nan, 'HOLD', nan, 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', 'HOLD', nan, 'HOLD', nan, nan, 'HOLD'], ['BON', 'BOZ', 'CLZ', 'CTN', 'GCZ', 'KWN', 'LHZ', 'SIZ', 'SMN', 'SN', 'WZ'])",3688335.3351
2003-11-19,"(3406897.6163000003, ['HOLD', 'HOLD', nan, nan, nan, 'SELL', nan, 'SELL', nan, nan, nan, 'HOLD', nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', 'HOLD', nan, 'HOLD', nan, nan, 'SELL'], ['BON', 'BOZ', 'CLZ', 'CTN', 'GCZ', 'KWN', 'LHZ', 'SIZ', 'SMN', 'SN', 'WZ'])",3406897.6163000003
2003-11-20,"(3217144.6833, ['HOLD', 'SELL', nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'SELL', nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', 'SELL', nan, 'SELL', nan, nan, nan], ['BON', 'BOZ', 'CLZ', 'GCZ', 'KWN', 'LHZ', 'SIZ', 'SMN', 'SN'])",3217144.6833
2003-11-21,"(3207107.6073000003, ['HOLD', 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan], ['BON', 'BOZ', 'GCZ', 'LHZ', 'SIZ'])",3207107.6073000003
2003-11-24,"(3202570.5111000002, ['HOLD', 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'SELL', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, 'BUY', nan, nan, nan], ['BON', 'BOZ', 'GCZ', 'HGZ', 'LHZ', 'SIZ', 'SN'])",3202570.5111000002
2003-11-25,"(3148381.9876, ['SELL', 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'SELL', nan, nan, 'SELL', nan, nan, nan], ['BON', 'BOZ', 'GCZ', 'HGZ', 'LHZ', 'SIZ', 'SN'])",3148381.9876
2003-11-26,"(3149063.5766000003, ['BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan], ['BON', 'HGZ', 'KWN', 'LHZ', 'SIZ'])",3149063.5766000003
2003-11-28,"(3019582.2965, ['BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan], ['BON', 'KWN', 'LHZ'])",3019582.2965
2003-12-01,"(3115952.1886000005, ['BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'BUY', 'HOLD', nan, nan, 'BUY', nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['BON', 'CLZ', 'GCZ', 'HGZ', 'KWN', 'LHZ', 'SIZ'])",3115952.1886000005
2003-12-02,"(3117482.5823000004, ['HOLD', nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, 'BUY', 'BUY', nan, nan, 'HOLD', nan, nan, 'SELL', nan, 'HOLD', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['BON', 'CLZ', 'GCZ', 'HGZ', 'KWN', 'LCZ', 'LHZ', 'SIZ'])",3117482.5823000004
2003-12-03,"(3119184.1323, ['HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['BON', 'CLZ', 'GCZ', 'KWN', 'LCZ', 'LHZ', 'SIZ'])",3119184.1323
2003-12-04,"(3118494.1223000004, ['HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, 'BUY', nan, nan, nan], ['BON', 'CLZ', 'GCZ', 'KWN', 'LCZ', 'LHZ', 'SIZ', 'SUCZ'])",3118494.1223000004
2003-12-05,"(3116630.2673, ['HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, 'BUY', nan, 'BUY', nan, nan, nan], ['BON', 'CLZ', 'GCZ', 'KWN', 'LCZ', 'LHZ', 'SIZ', 'SMZ', 'SUCZ'])",3116630.2673
2003-12-08,"(3134344.8048, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'SELL', nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, 'BUY', nan, 'BUY', 'BUY', nan, nan], ['BON', 'CLZ', 'GCZ', 'KWN', 'LCZ', 'LHZ', 'SIZ', 'SMZ', 'SUCZ', 'SX'])",3134344.8048
2003-12-09,"(3188810.0173, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'BUY', nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, 'HOLD', 'BUY', 'HOLD', 'BUY', nan, nan], ['BON', 'CLZ', 'GCZ', 'KWN', 'LCZ', 'LHZ', 'SIZ', 'SMZ', 'SN', 'SUCZ', 'SX'])",3188810.0173
2003-12-10,"(3287483.0798, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'BUY', nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, 'BUY', 'BUY', 'HOLD', 'BUY', nan, nan], ['BON', 'CLZ', 'GCZ', 'KWN', 'LCZ', 'LHZ', 'SIZ', 'SMZ', 'SN', 'SUCZ', 'SX'])",3287483.0798
2003-12-11,"(3113561.2798, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'BUY', nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, 'HOLD', 'BUY', 'HOLD', 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'KWN', 'LCZ', 'LHZ', 'SIZ', 'SMZ', 'SN', 'SUCZ', 'SX'])",3113561.2798
2003-12-12,"(3397718.6423, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'SELL', nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, 'HOLD', 'HOLD', 'HOLD', 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'KWN', 'LCZ', 'LHZ', 'SIZ', 'SMZ', 'SN', 'SUCZ', 'SX'])",3397718.6423
2003-12-15,"(3414182.6423, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, 'HOLD', 'HOLD', 'HOLD', 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'LCZ', 'LHZ', 'SIZ', 'SMZ', 'SN', 'SUCZ', 'SX'])",3414182.6423
2003-12-16,"(3226862.6423, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, 'HOLD', 'HOLD', 'HOLD', 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'LCZ', 'LHZ', 'SIZ', 'SMZ', 'SN', 'SUCZ', 'SX'])",3226862.6423
2003-12-17,"(3297477.6423, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, 'HOLD', 'HOLD', 'HOLD', 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'LCZ', 'LHZ', 'SIZ', 'SMZ', 'SN', 'SUCZ', 'SX'])",3297477.6423
2003-12-18,"(3084334.3773000003, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, 'HOLD', 'HOLD', 'HOLD', 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'LCZ', 'LHZ', 'SIZ', 'SMZ', 'SN', 'SUCZ', 'SX'])",3084334.3773000003
2003-12-19,"(3229809.3123, ['SELL', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, 'HOLD', 'SELL', 'HOLD', nan, nan, 'HOLD', nan, 'SELL', 'SELL', 'SELL', 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'LCZ', 'LHN', 'LHZ', 'SIZ', 'SMZ', 'SN', 'SUCZ', 'SX'])",3229809.3123
2003-12-22,"(3114476.0373000004, ['BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'BUY', nan, nan, 'HOLD', 'HOLD', 'HOLD', nan, nan, 'HOLD', nan, nan, nan, 'BUY', 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'KWN', 'LCZ', 'LHN', 'LHZ', 'SIZ', 'SUCZ', 'SX'])",3114476.0373000004
2003-12-23,"(3061480.4123000004, ['SELL', nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'SELL', nan, nan, 'BUY', 'BUY', 'HOLD', nan, nan, 'HOLD', nan, nan, nan, 'SELL', 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'KWN', 'LCZ', 'LHN', 'LHZ', 'SIZ', 'SUCZ', 'SX'])",3061480.4123000004
2003-12-24,"(2927505.4123000004, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, 'SELL', nan, nan], ['GCZ', 'LHZ', 'SIZ', 'SX'])",2927505.4123000004
2003-12-26,"(2782998.2915, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan], ['LHZ', 'SX'])",2782998.2915
2003-12-29,"(2995197.6873, ['BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, 'HOLD', nan, 'BUY', nan, nan, 'BUY', nan, nan], ['BON', 'CLZ', 'GCZ', 'LHZ', 'SIZ', 'SMZ', 'SX'])",2995197.6873
2003-12-30,"(2914158.3023, ['BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'BUY', nan, nan, 'BUY', nan, nan], ['BON', 'CLZ', 'GCZ', 'SIZ', 'SMZ', 'SX'])",2914158.3023
2003-12-31,"(2929063.2223, ['SELL', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'BUY', nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'SIZ', 'SMZ', 'SX'])",2929063.2223
2004-01-02,"(2834724.4015, ['BUY', nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', 'SELL', nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['BON', 'LHN', 'LHZ', 'SMZ', 'SX'])",2834724.4015
2004-01-05,"(3044372.2573, ['BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'BUY', 'BUY', nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'LHN', 'LHZ', 'SIZ', 'SMZ', 'SX'])",3044372.2573
2004-01-06,"(3086633.8423, ['BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'SIZ', 'SMZ', 'SX'])",3086633.8423
2004-01-07,"(3032303.8423, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'SIZ', 'SMZ', 'SX'])",3032303.8423
2004-01-08,"(3091640.8423, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'SIZ', 'SMZ', 'SX'])",3091640.8423
2004-01-09,"(3086522.8423, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'SIZ', 'SMZ', 'SX'])",3086522.8423
2004-01-12,"(3324132.1236, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'KCZ', 'SIZ', 'SMZ', 'SX'])",3324132.1236
2004-01-13,"(3470285.413, ['HOLD', 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['BON', 'BOZ', 'CLZ', 'GCZ', 'KCZ', 'SIZ', 'SMZ', 'SX'])",3470285.413
2004-01-14,"(3449176.1792, ['HOLD', 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['BON', 'BOZ', 'CLZ', 'GCZ', 'KCZ', 'SIZ', 'SMZ', 'SX'])",3449176.1792
2004-01-15,"(3500004.4967000005, ['HOLD', 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'SELL', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['BON', 'BOZ', 'CLZ', 'GCZ', 'KCZ', 'SIZ', 'SMZ', 'SX'])",3500004.4967000005
